projectKey,idTicket,ticketKey,creationDateTicket,resolutionDateTicket,fixVersion,fixVersionReleaseDate,affectedVersionsCount,affectedVersions,openingVersion,openingVersionReleaseDate,injectionVersion,injectionVersionReleaseDate
ZOOKEEPER,12411715,ZOOKEEPER-266,2009-01-05T20:40:27,2009-01-08T21:22:25,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12410852,ZOOKEEPER-258,2008-12-16T22:50:09,2009-01-08T21:41:13,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12410751,ZOOKEEPER-257,2008-12-16T00:49,2009-01-07T00:22:53,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12410616,ZOOKEEPER-255,2008-12-12T23:18:21,2008-12-22T21:40:29,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12410611,ZOOKEEPER-254,2008-12-12T21:44:22,2009-01-22T22:39:13,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12410510,ZOOKEEPER-253,2008-12-11T18:45:28,2009-01-28T00:47:31,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12410411,ZOOKEEPER-252,2008-12-10T23:06:29,2009-01-31T01:19:11,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12410220,ZOOKEEPER-251,2008-12-08T21:29:01,2008-12-10T21:55:46,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12410210,ZOOKEEPER-250,2008-12-08T18:11:32,2008-12-11T21:17:21,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12410175,ZOOKEEPER-249,2008-12-08T09:10:31,2008-12-09T05:10:11,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12410095,ZOOKEEPER-247,2008-12-05T18:22:48,2008-12-10T00:42:29,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12410012,ZOOKEEPER-245,2008-12-04T21:08:20,2008-12-10T00:22:34,3.1.0,2009-02-13,1,3.0.1,3.0.1,2008-12-04,3.0.1,2008-12-04
ZOOKEEPER,12409568,ZOOKEEPER-242,2008-12-01T18:27:59,2008-12-05T18:25:02,3.1.0,2009-02-13,1,3.0.0,3.0.0,2008-10-27,3.0.0,2008-10-27
ZOOKEEPER,12409300,ZOOKEEPER-241,2008-11-26T19:50:08,2008-12-09T22:16:28,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.0,2008-10-27,3.0.0,2008-10-27
ZOOKEEPER,12408767,ZOOKEEPER-228,2008-11-18T20:02:06,2008-11-18T20:13:48,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.0,2008-10-27,3.0.0,2008-10-27
ZOOKEEPER,12408766,ZOOKEEPER-227,2008-11-18T19:50:16,2008-11-19T20:54:19,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.0,2008-10-27,3.0.0,2008-10-27
ZOOKEEPER,12408763,ZOOKEEPER-226,2008-11-18T19:27:26,2008-11-18T23:46:52,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.0,2008-10-27,3.0.0,2008-10-27
ZOOKEEPER,12408383,ZOOKEEPER-221,2008-11-12T23:21:29,2008-11-19T10:24:43,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.0,2008-10-27,3.0.0,2008-10-27
ZOOKEEPER,12408294,ZOOKEEPER-219,2008-11-11T22:01:12,2008-11-18T00:13:06,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.0,2008-10-27,3.0.0,2008-10-27
ZOOKEEPER,12408194,ZOOKEEPER-218,2008-11-10T22:24:08,2008-11-18T23:14:13,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.0,2008-10-27,3.0.0,2008-10-27
ZOOKEEPER,12407390,ZOOKEEPER-213,2008-10-29T06:02:37,2008-11-17T23:51:11,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.0,2008-10-27,3.0.0,2008-10-27
ZOOKEEPER,12407382,ZOOKEEPER-212,2008-10-28T21:54:57,2008-11-17T23:22:13,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.0,2008-10-27,3.0.0,2008-10-27
ZOOKEEPER,12407323,ZOOKEEPER-209,2008-10-27T23:22,2008-11-18T17:25:27,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.0,2008-10-27,3.0.0,2008-10-27
ZOOKEEPER,12407254,ZOOKEEPER-208,2008-10-27T05:31:11,2008-11-19T20:49:20,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.0,2008-10-27,3.0.0,2008-10-27
