loc,commentLines,nRevisions,nFix,avgChangeSet,cyclomaticComplexity,buggy
2.944439,2.890372,1.098612,0,4.189655,0,no
4.382027,2.995732,1.386294,0,2.397895,0,no
5.541264,2.890372,0,0,0,0,no
4.189655,3.401197,2.302585,0,3.135494,0.693147,no
4.584967,3.258097,1.098612,0,2.525729,0,no
4.290459,3.433987,0.693147,0,3.465736,0,no
3.988984,2.890372,0.693147,0.693147,2.302585,0,no
4.189655,3.401197,1.94591,0,2.833213,0.693147,no
4.174387,2.944439,0.693147,0,2.079442,0,no
3.688879,3.637586,0.693147,0,4.574711,0,no
4.488636,3.135494,2.079442,0,3.306363,0,no
3.135494,2.890372,0.693147,0,3.555348,0,no
6.297109,3.7612,1.098612,0,2.890372,0.693147,no
2.484907,4.094345,1.386294,0,3.465736,0,no
3.78419,4.110874,0.693147,0,3.218876,0,no
3.850148,2.890372,0.693147,0,3.555348,0.693147,no
3.218876,4.382027,1.791759,0,2.433613,0,no
4.234107,3.401197,2.302585,0,3.135494,0.693147,no
4.65396,3.178054,0.693147,0,3.951244,0,no
4.077537,3.850148,1.791759,0.693147,3.453157,0,no
2.772589,3.828641,0.693147,0,2.079442,0,no
4.356709,3.135494,1.098612,0.693147,2.674149,0.693147,no
4.454347,3.970292,2.564949,1.098612,2.674149,0,no
4.290459,3.433987,0.693147,0,3.465736,0,no
4.89784,4.369448,2.079442,1.098612,2.460809,0.693147,no
4.290459,3.091042,1.386294,0,3.218876,0,no
3.850148,3.295837,1.386294,0,0.693147,0,no
3.465736,2.890372,1.098612,0.693147,2.302585,0,no
3.970292,3.218876,1.098612,0,2.890372,0,no
3.78419,3.73767,2.079442,0,1.791759,0,no
1.94591,3.367296,0.693147,0,3.218876,0,no
1.94591,3.295837,0,0,0,0,no
4.465908,3.806662,0.693147,0,3.218876,0,no
3.332205,3.091042,1.386294,1.098612,1.845827,0,no
4.532599,3.091042,0.693147,0,2.397895,0.693147,no
4.543295,3.091042,1.94591,0,2.70805,0,no
2.484907,2.890372,0.693147,0,3.555348,0,no
3.091042,2.890372,0.693147,0,3.555348,0,no
3.044522,4.465908,1.386294,0.693147,2.233592,0,no
1.791759,2.890372,0,0,0,0,no
4.094345,4.219508,0.693147,0,3.218876,0,no
4.564348,3.135494,2.079442,0,3.306363,0,no
2.302585,3.091042,0.693147,0,3.465736,0,no
3.496508,3.091042,0.693147,0,2.564949,0,no
4.787492,3.218876,1.098612,0,3.238678,0,no
2.564949,3.091042,1.098612,0,3.198673,0,no
5.141664,3.135494,1.098612,0,2.917771,0.693147,no
4.276666,3.044522,1.098612,0,2.197225,0,no
4.465908,3.044522,1.098612,0,3.178054,0,no
4.290459,4.189655,0,0,0,0.693147,no
2.564949,3.091042,1.098612,0,3.198673,0,no
2.995732,3.091042,0.693147,0,3.465736,0,no
5.273,3.135494,0,0,0,0.693147,no
2.397895,3.806662,0.693147,0,4.204693,0,no
3.135494,3.044522,0,0,0,0,no
3.258097,3.044522,0,0,0,0,no
1.94591,3.091042,0,0,0,0,no
4.356709,3.332205,1.386294,0,4.29955,0,no
2.944439,3.091042,0,0,0,0,no
3.828641,3.496508,0.693147,0,3.465736,0,no
5.505332,4.51086,1.098612,0,2.890372,1.098612,no
1.791759,3.465736,0.693147,0,1.791759,0,no
3.044522,4.465908,1.386294,0.693147,2.233592,0,no
3.583519,3.044522,0.693147,0,2.564949,0,no
4.143135,3.401197,1.098612,0,2.862201,0.693147,no
3.044522,4.465908,1.386294,0.693147,2.233592,0,no
1.791759,3.401197,0,0,0,0,no
4.543295,3.135494,1.386294,0,3.283414,0,no
3.367296,4.564348,0.693147,0,3.218876,0,no
3.332205,2.890372,0.693147,0,2.397895,0,no
3.828641,3.496508,0.693147,0,3.465736,0,no
2.639057,3.091042,0.693147,0,2.564949,0,no
3.258097,2.890372,0.693147,0,3.951244,0,no
4.234107,3.091042,1.098612,0,2.60269,0,no
4.043051,3.78419,1.386294,0,3.705409,0,no
1.791759,3.295837,0,0,0,0,no
4.043051,2.995732,0.693147,0,1.098612,0,no
3.828641,3.332205,0,0,0,0,no
2.397895,4.189655,0.693147,0,2.564949,0,no
3.7612,3.583519,0.693147,0,1.791759,0,no
5.214936,3.091042,1.098612,0,1.94591,1.098612,no
4.060443,3.218876,0,0,0,0,no
4.983607,4.394449,1.386294,1.098612,1.386294,0.693147,no
5.676754,3.496508,1.386294,0,3.806662,0.693147,no
4.477337,3.091042,1.098612,0,2.890372,0,no
3.465736,2.890372,0.693147,0,2.397895,0,no
4.442651,3.970292,1.098612,0,2.674149,0,no
3.044522,3.258097,1.098612,0,2.60269,0,no
3.367296,3.135494,0.693147,0,4.744932,0,no
5.099866,3.73767,2.302585,1.386294,3.178054,1.609438,no
1.791759,3.295837,0,0,0,0,no
3.135494,3.135494,0,0,0,0,no
4.343805,4.394449,2.484907,1.098612,2.683509,0,no
3.7612,3.091042,0.693147,0,2.564949,0,no
4.025352,4.110874,0.693147,0,1.386294,0,no
3.688879,3.7612,1.098612,0,4.668145,0,no
4.521789,3.988984,3.044522,1.098612,2.841998,0,no
2.70805,3.828641,1.098612,0,3.960813,0,no
4.430817,3.73767,0.693147,0,3.951244,0,no
5.356586,4.127134,2.833213,1.386294,2.70805,1.609438,no
4.477337,3.091042,1.098612,0,2.890372,0,no
4.077537,3.89182,0.693147,0,0.693147,0,no
4.70048,4.110874,0.693147,0,1.386294,0.693147,no
3.951244,3.526361,1.791759,0.693147,2.322388,0,no
2.197225,2.890372,0.693147,0,3.555348,0,no
2.70805,3.583519,0.693147,0,3.951244,0,no
5.42495,3.73767,0.693147,0,3.218876,0,no
3.688879,3.555348,0.693147,0,3.465736,0,no
3.135494,4.26268,0.693147,0.693147,1.94591,0,no
3.295837,2.944439,0,0,0,0,no
2.302585,3.091042,1.098612,0,3.198673,0,no
4.343805,4.394449,2.484907,1.098612,2.683509,0,no
3.637586,4.025352,0.693147,0,2.079442,0,no
1.791759,3.401197,0,0,0,0,no
5.062595,4.691348,1.791759,1.098612,2.261763,0,no
4.094345,4.219508,0.693147,0,3.218876,0,no
2.639057,2.890372,0,0,0,0,no
4.795791,3.555348,2.079442,0,3.396424,0,no
4.174387,4.158883,1.791759,1.098612,2.104134,0.693147,no
4.477337,3.135494,0,0,0,0,no
2.397895,3.806662,0.693147,0,4.204693,0,no
3.178054,3.258097,0.693147,0,3.367296,0,no
5.087596,3.135494,0,0,0,0,no
4.454347,3.970292,2.772589,1.098612,2.690113,0,no
3.178054,4.343805,1.386294,0,2.512306,0,no
2.995732,3.091042,1.098612,0,3.198673,0,no
3.663562,3.637586,0,0,0,0,no
4.477337,3.555348,1.098612,0,3.314186,0,no
3.663562,3.496508,0.693147,0.693147,0.693147,0,no
3.091042,3.465736,0.693147,0,3.465736,0,no
3.951244,2.890372,1.098612,0.693147,3.921973,0,no
5.214936,3.465736,1.609438,0.693147,2.484907,1.609438,yes
6.669498,5.123964,2.944439,1.386294,2.503256,1.94591,yes
5.187386,3.713572,2.079442,0,3.058036,0,yes
5.963579,5.236442,1.386294,0,3.583519,1.609438,yes
5.805135,3.367296,1.609438,1.098612,2.047693,0,yes
5.908083,5.627621,2.302585,1.791759,2.051271,1.098612,yes
4.521789,3.688879,2.397895,1.94591,2.484907,0,yes
2.890372,3.555348,1.098612,1.098612,2.442347,0,yes
3.89182,3.044522,1.94591,1.098612,2.251292,0,yes
6.641182,5.533389,4.007333,2.70805,2.406278,1.609438,yes
6.43935,6.356108,2.833213,1.609438,1.927892,0.693147,yes
5.111988,4.89784,2.197225,1.609438,2.995732,0,yes
4.406719,3.044522,1.609438,1.098612,2.197225,0,yes
4.442651,3.295837,1.609438,1.098612,1.832581,0.693147,yes
4.727388,3.526361,0.693147,0,3.367296,0,yes
6.44572,5.393628,3.526361,2.197225,2.364279,1.386294,yes
6.224558,5.66296,3.850148,3.091042,2.150244,0.693147,yes
5.003946,4.882802,0,0,0,0,yes
5.641907,3.988984,3.295837,1.791759,1.791759,1.386294,yes
5.56452,4.077537,2.639057,1.94591,2.6112,1.386294,yes
5.746203,4.430817,2.079442,0.693147,3.084528,1.098612,yes
6.82546,5.545177,4.025352,2.772589,2.397895,1.94591,yes
6.871091,5.303305,4.025352,3.258097,2.11516,1.94591,yes
5.214936,3.465736,1.609438,0.693147,2.484907,1.609438,yes
6.156979,4.543295,3.218876,2.484907,2.435074,1.609438,yes
6.242223,5.631212,3.555348,2.564949,2.504325,1.609438,yes
5.056246,4.672829,1.098612,0,2.302585,0,yes
6.390241,6.206576,2.197225,0,1.981001,1.609438,yes
6.077642,5.347108,3.526361,2.302585,2.666807,1.609438,yes
5.342334,3.806662,2.833213,1.098612,1.802122,1.098612,yes
3.258097,3.044522,1.609438,1.098612,2.484907,0,yes
6.137727,5.556828,3.433987,2.564949,2.585255,1.609438,yes
5.062595,4.691348,1.609438,1.098612,1.704748,0,yes
5.129899,4.905275,3.332205,2.197225,2.553488,0,yes
4.770685,3.912023,2.772589,1.609438,2.559808,0.693147,yes
5.433722,5.389072,2.397895,1.791759,2.862201,0,yes
5.214936,3.465736,1.791759,0.693147,2.549445,1.609438,yes
4.60517,3.688879,1.791759,0,3.242592,0,yes
6.146329,4.736198,2.302585,0,2.820055,0.693147,yes
4.369448,3.583519,0,0,0,0,yes
6.594413,4.969813,3.850148,2.890372,2.634388,1.386294,yes
4.718499,3.496508,1.098612,0.693147,2.862201,0,yes
5.023881,3.367296,0.693147,0,3.258097,1.386294,yes
4.672829,3.871201,1.386294,1.098612,1.94591,0,yes
6.228511,4.65396,3.555348,2.302585,2.254383,2.197225,yes
6.063785,5.32301,2.772589,1.098612,2.751535,1.609438,yes
6.523562,4.691348,3.433987,2.302585,2.285778,2.079442,yes
6.535241,4.691348,3.555348,2.302585,2.254383,2.197225,yes
5.429346,5.389072,2.079442,1.791759,2.114533,0,yes
5.713733,4.356709,1.386294,0,3.583519,1.098612,yes
3.258097,3.044522,1.098612,0,2.890372,0,yes
5.762051,5.541264,1.609438,1.098612,1.658228,1.098612,yes
6.177944,4.85203,3.044522,1.791759,2.691243,1.098612,yes
5.57973,3.89182,3.044522,1.098612,1.967112,1.386294,yes
5.187386,3.713572,2.197225,0,2.989463,0,yes
6.749931,4.70048,2.079442,1.098612,2.043074,2.197225,yes
6.390241,6.206576,2.302585,0,1.92991,1.609438,yes
4.983607,4.867534,2.639057,1.609438,2.649986,0,yes
5.793014,5.572154,2.079442,1.791759,1.717651,1.098612,yes
6.666957,6.595781,3.295837,2.302585,1.98365,1.098612,yes
6.194405,5.068904,3.044522,1.791759,2.459589,1.098612,yes
3.951244,3.295837,1.609438,1.386294,1.94591,0,yes
4.672829,3.871201,1.386294,1.098612,1.94591,0,yes
4.584967,2.890372,0.693147,0,2.564949,0,yes
5.988961,4.127134,1.94591,0,3.091042,1.94591,yes
5.505332,4.615121,1.386294,0.693147,2.302585,0,yes
2.484907,3.401197,1.609438,1.386294,2.302585,0,yes
5.968708,4.488636,0.693147,0,2.079442,1.791759,yes
6.516193,3.295837,1.94591,1.098612,2.639057,2.197225,yes
5.793014,5.572154,1.94591,1.609438,1.763589,1.098612,yes
6.593045,6.54535,3.610918,2.639057,2.245427,1.098612,yes
6.224558,5.66296,3.73767,3.044522,2.213354,0.693147,yes
6.937314,5.099866,3.218876,2.197225,2.16428,2.397895,yes
6.082219,5.347108,3.044522,1.94591,2.667228,1.609438,yes
5.849325,4.382027,2.70805,1.386294,2.841582,1.386294,yes
5.986452,4.394449,2.639057,2.302585,2.050171,1.386294,yes
4.418841,3.970292,2.197225,0,2.772589,0,yes
3.806662,3.583519,2.70805,1.386294,3.249821,0,yes
4.762174,3.912023,2.772589,1.609438,2.559808,0.693147,yes
6.828712,5.669881,3.7612,2.484907,2.47092,2.302585,yes
5.26269,3.951244,0.693147,0,3.367296,0.693147,yes
2.995732,4.418841,1.098612,0.693147,2.302585,0,yes
4.644391,3.931826,0.693147,0,2.564949,0,yes
6.546785,4.077537,2.564949,1.098612,2.940043,1.609438,yes
6.369901,4.727388,3.988984,3.135494,2.480179,2.197225,yes
4.736198,3.7612,2.833213,1.791759,2.643512,0,yes
3.806662,3.583519,2.70805,1.386294,3.249821,0,yes
6.739337,5.257495,4.127134,3.295837,2.325277,1.94591,yes
5.505332,4.615121,1.098612,0.693147,2.639057,0,yes
5.26269,4.59512,0.693147,0,3.367296,0,yes
4.330733,3.295837,1.098612,0,1.504077,0.693147,yes
3.78419,3.258097,0,0,0,0,yes
6.016157,5.159055,3.332205,2.772589,1.868949,1.098612,yes
4.795791,3.713572,3.135494,2.302585,2.692783,0,yes
6.605298,5.010635,2.484907,0,2.695855,1.94591,yes
4.94876,4.532599,1.791759,1.098612,1.757858,0,yes
6.43935,6.356108,3.044522,2.079442,1.916923,0.693147,yes
4.442651,3.295837,1.609438,1.098612,1.832581,0.693147,yes
4.672829,3.871201,0.693147,0,2.833213,0,yes
4.812184,3.931826,2.197225,1.609438,2.545531,1.098612,yes
4.762174,3.912023,2.890372,1.791759,2.846959,0.693147,yes
5.411646,3.583519,1.609438,0,3.409496,1.098612,yes
2.995732,4.418841,0.693147,0,2.70805,0,yes
6.086775,4.905275,1.94591,1.098612,2.74084,1.098612,yes
6.664409,6.73578,3.663562,2.772589,2.214616,1.098612,yes
6.393591,5.521461,4.077537,3.295837,2.295665,2.079442,yes
5.505332,3.951244,0.693147,0,3.367296,0,yes
5.56452,4.077537,2.639057,1.94591,2.6112,1.386294,yes
5.880533,4.962845,2.484907,1.791759,2.320604,0.693147,yes
6.135565,5.549076,2.995732,2.397895,2.302585,1.386294,yes
3.663562,2.890372,0,0,0,0,yes
5.384495,3.258097,2.772589,2.079442,2.97553,0,yes
3.663562,2.890372,0,0,0,0,yes
4.025352,4.110874,1.098612,1.098612,1.386294,0,yes
6.35437,5.488938,4.060443,3.258097,2.302585,2.079442,yes
5.828946,5.111988,2.079442,0.693147,2.47293,0.693147,yes
6.001415,5.252273,1.791759,0,3.295837,1.609438,yes
4.532599,3.688879,2.397895,1.94591,2.484907,0,yes
6.001415,5.247024,2.302585,0,2.820055,1.609438,yes
1.791759,3.401197,0.693147,0,2.833213,0,yes
6.429719,5.365976,3.401197,2.197225,2.339814,1.386294,yes
3.713572,3.091042,1.386294,0,3.245193,0,yes
6.64379,6.595781,3.218876,2.302585,1.812379,1.098612,yes
3.258097,3.7612,1.94591,1.791759,2.140066,0,yes
5.645447,4.49981,1.94591,1.098612,1.921813,1.386294,yes
6.630683,5.488938,3.931826,2.484907,2.438863,1.609438,yes
3.663562,2.890372,0,0,0,0,yes
5.746203,3.871201,3.295837,2.197225,2.993807,1.098612,yes
3.688879,3.555348,0.693147,0,3.465736,0,no
4.465908,4.406719,1.098612,0,1.704748,0,no
3.496508,3.091042,0.693147,0,2.564949,0,no
3.663562,3.637586,0,0,0,0,no
3.951244,3.526361,1.791759,0.693147,2.322388,0,no
2.484907,3.091042,0.693147,0,1.386294,0,no
3.850148,2.890372,1.098612,0,4.189655,0,no
1.791759,3.367296,0.693147,0,1.386294,0,no
1.791759,3.295837,0,0,0,0,no
4.343805,3.135494,1.791759,0.693147,3.549617,0.693147,no
3.988984,3.465736,1.098612,0,3.496508,0,no
4.174387,2.944439,0,0,0,0,no
4.418841,3.970292,2.079442,0,2.772589,0,no
4.430817,2.890372,0.693147,0,3.555348,1.098612,no
4.875197,3.610918,1.609438,1.386294,1.178655,0,no
4.787492,3.218876,1.098612,0,3.238678,0,no
5.068904,4.691348,1.94591,1.098612,3.184974,0,no
5.659482,3.806662,1.386294,0,2.120264,0.693147,no
2.302585,3.218876,1.098612,0,4.110874,0,no
2.944439,2.890372,1.098612,0,4.119037,0,no
6.224558,5.66296,3.73767,3.044522,2.213354,0.693147,no
3.637586,3.258097,0.693147,0,4.744932,0,no
3.091042,2.890372,0.693147,0,3.555348,0,no
2.995732,4.248495,0,0,0,0,no
6.113682,3.218876,0.693147,0,3.465736,1.791759,no
4.51086,3.091042,0,0,0,0.693147,no
2.639057,3.091042,0.693147,0,3.465736,0,no
3.332205,3.091042,1.386294,1.098612,1.845827,0,no
4.51086,3.091042,0,0,0,0.693147,no
3.401197,3.258097,0.693147,0,3.367296,0,no
4.418841,3.465736,1.098612,0,3.401197,0,no
4.976734,3.218876,1.098612,0,3.198673,0,no
6.694562,2.944439,0,0,0,2.70805,no
2.397895,3.89182,0.693147,0,4.744932,0,no
4.219508,2.890372,1.098612,0,4.189655,0.693147,no
1.609438,3.367296,0.693147,0,3.218876,0,no
6.137727,5.556828,3.433987,2.564949,2.585255,1.609438,no
1.791759,3.295837,0,0,0,0,no
4.718499,3.091042,1.386294,0,3.218876,0,no
4.477337,3.178054,1.098612,0,3.198673,0,no
3.583519,3.465736,1.386294,0,3.465736,0,no
1.94591,3.295837,0,0,0,0,no
4.59512,3.178054,2.079442,0,2.841582,0,no
2.70805,2.890372,0.693147,0,3.555348,0,no
3.89182,3.044522,0.693147,0,2.70805,0,no
5.129899,4.663439,1.098612,0,3.941582,0.693147,no
3.135494,2.890372,0.693147,0,3.555348,0,no
4.532599,3.091042,0.693147,0,4.744932,0,no
1.791759,3.465736,0,0,0,0,no
2.197225,2.890372,0.693147,0,3.555348,0,no
2.564949,3.044522,0,0,0,0,no
4.356709,3.295837,0,0,0,0,no
4.442651,3.044522,0,0,0,0,no
3.951244,2.890372,0.693147,0,1.94591,0,no
5.609472,4.682131,2.70805,1.791759,2.654247,0,no
2.302585,3.091042,0.693147,0,3.465736,0,no
4.59512,2.890372,0.693147,0,3.555348,0.693147,no
3.258097,3.332205,0.693147,0,4.744932,0,no
4.882802,3.828641,0.693147,0,3.218876,0,no
3.465736,2.890372,0.693147,0,2.397895,0,no
5.081404,3.496508,2.302585,0,3.503219,0.693147,no
2.995732,4.248495,0,0,0,0,no
2.302585,3.135494,0,0,0,0,no
3.610918,3.295837,0.693147,0,2.564949,0,no
4.418841,3.713572,2.302585,1.386294,2.67031,0,no
3.401197,3.044522,0.693147,0,1.609438,0,no
4.430817,3.73767,1.098612,0,4.668145,0,no
4.564348,3.526361,1.94591,0.693147,3.693037,0,no
1.791759,3.465736,0.693147,0,3.465736,0,no
5.501258,3.931826,1.609438,0,3.657131,0.693147,no
3.78419,4.110874,0.693147,0,3.218876,0,no
3.091042,3.465736,0.693147,0,3.465736,0,no
5.505332,4.51086,1.098612,0,2.890372,1.098612,no
3.091042,3.465736,0.693147,0,3.465736,0,no
3.610918,2.944439,1.098612,0,4.189655,0,no
5.476464,3.583519,2.397895,0.693147,3.068053,1.098612,no
4.804021,3.044522,2.197225,1.609438,3.167583,0,no
4.007333,3.433987,1.098612,0,3.496508,0,no
3.912023,3.663562,0.693147,0,4.744932,0,no
2.639057,3.951244,1.098612,0,3.73767,0,no
1.791759,3.401197,0,0,0,0,no
5.356586,4.127134,2.833213,1.386294,2.70805,1.609438,no
4.51086,3.688879,1.791759,0.693147,2.890372,0,no
2.484907,4.110874,1.098612,0,3.091042,0,no
4.290459,4.189655,0.693147,0,2.079442,0.693147,no
4.174387,3.526361,1.098612,0,3.941582,0,no
2.197225,3.135494,0,0,0,0,no
1.791759,3.496508,0.693147,0,3.218876,0,no
4.248495,3.091042,2.079442,0,3.224574,0,no
4.465908,3.806662,0.693147,0,3.218876,0,no
3.496508,3.091042,0.693147,0,2.564949,0,no
4.934474,4.204693,1.386294,0,3.705409,0,no
3.7612,2.890372,0.693147,0,2.484907,0,no
3.367296,4.564348,0.693147,0,3.218876,0,no
3.401197,2.944439,0.693147,0,2.484907,0,no
3.178054,4.369448,2.079442,0,3.641339,0,no
2.944439,2.890372,0.693147,0,4.744932,0,no
2.197225,3.091042,1.098612,0,3.960813,0,no
2.639057,2.890372,0,0,0,0,no
4.465908,3.044522,0.693147,0,2.564949,0,no
5.267858,4.290459,1.098612,0.693147,2.833213,0.693147,no
3.637586,4.025352,0.693147,0,2.079442,0,no
2.564949,3.044522,0,0,0,0,no
4.442651,3.526361,1.098612,0,2.917771,0,no
5.273,3.091042,0.693147,0,3.465736,0.693147,no
1.791759,3.465736,0.693147,0,3.465736,0,no
3.555348,3.135494,1.098612,0,3.198673,0,no
3.044522,3.258097,1.098612,0,2.60269,0,no
3.78419,3.258097,0.693147,0,1.386294,0,no
1.791759,3.401197,0,0,0,0,no
1.94591,3.091042,0,0,0,0,no
3.73767,3.7612,0.693147,0,3.951244,0,no
3.988984,2.890372,1.098612,0,4.189655,0,no
3.7612,2.890372,0.693147,0,2.484907,0,no
1.791759,3.465736,0.693147,0,3.465736,0,no
4.430817,3.178054,1.098612,0,0.693147,0,no
4.59512,4.343805,0.693147,0,1.791759,0,no
4.043051,3.465736,1.098612,0,3.941582,0,no
5.846439,4.75359,1.098612,0,3.401197,1.791759,no
1.791759,3.295837,0,0,0,0,no
3.258097,2.890372,0.693147,0,2.484907,0,no
3.091042,3.091042,1.098612,0,3.198673,0,no
1.791759,3.465736,0.693147,0,1.098612,0,no
2.772589,3.044522,0,0,0,0,no
5.081404,3.091042,1.386294,0,3.423176,0,no
4.382027,3.555348,0,0,0,0,no
4.174387,3.465736,0.693147,0.693147,0.693147,1.098612,no
4.430817,3.73767,0.693147,0,3.951244,0,no
2.944439,3.091042,0,0,0,0,no
3.135494,4.26268,0.693147,0.693147,1.94591,0,no
4.290459,4.189655,0,0,0,0.693147,no
4.859812,3.871201,0.693147,0,3.218876,0,no
4.574711,2.944439,1.098612,0,3.998201,0,no
5.393628,3.526361,0,0,0,1.098612,no
4.828314,3.931826,2.70805,1.94591,2.882404,1.098612,no
5.541264,2.890372,0,0,0,0,no
2.564949,3.555348,0.693147,0,3.218876,0,no
2.890372,3.850148,1.098612,0,4.189655,0,no
2.70805,2.890372,0.693147,0,3.555348,0,no
5.278115,3.091042,1.386294,0,3.423176,0,no
4.543295,3.135494,1.386294,0,3.283414,0,no
2.079442,3.912023,0.693147,0,1.791759,0,no
2.639057,3.73767,0,0,0,0,no
3.044522,4.465908,1.386294,0.693147,2.233592,0,no
3.912023,3.044522,2.302585,1.098612,2.978925,0,no
3.610918,3.295837,0.693147,0,2.564949,0,no
4.043051,3.044522,0.693147,0,2.564949,0,no
5.42495,3.73767,0.693147,0,3.218876,0,no
2.302585,3.091042,0.693147,0,3.465736,0,no
3.7612,2.890372,0.693147,0,4.204693,0,no
3.988984,3.258097,0.693147,0,3.555348,0,no
4.955827,3.78419,0.693147,0,3.044522,1.098612,no
3.610918,2.890372,1.098612,0,4.668145,0,no
4.663439,2.772589,0.693147,0,3.367296,0,no
4.442651,3.583519,1.609438,0.693147,3.208825,0.693147,no
2.639057,3.091042,0.693147,0,2.564949,0,no
4.804021,3.931826,2.079442,1.609438,2.258782,1.098612,no
2.484907,4.110874,1.098612,0,3.091042,0,no
2.639057,3.091042,0.693147,0,2.564949,0,no
1.94591,3.178054,1.791759,0,3.258097,0,no
2.484907,2.890372,0.693147,0,3.555348,0,no
4.795791,3.178054,1.098612,0,3.238678,0,no
3.78419,3.583519,0,0,0,0,no
3.135494,3.044522,0.693147,0,2.564949,0,no
4.043051,3.988984,0.693147,0,3.218876,0.693147,no
1.94591,2.890372,0.693147,0,4.744932,0,no
5.252273,3.555348,2.302585,1.386294,3.178054,1.609438,no
4.820282,4.060443,1.098612,0,2.197225,0,no
3.637586,4.025352,0.693147,0,2.079442,0,no
3.73767,3.367296,0.693147,0,3.951244,0,no
4.442651,3.526361,1.098612,0,2.917771,0,no
2.772589,2.890372,0.693147,0.693147,2.397895,0,no
5.062595,4.691348,1.94591,1.098612,3.184974,0,no
4.454347,3.970292,2.995732,1.098612,2.881561,0,no
3.135494,3.044522,0,0,0,0,no
3.988984,3.465736,0.693147,0,3.465736,0,no
4.174387,2.944439,0,0,0,0,no
5.420535,4.488636,1.386294,0.693147,2.685577,0.693147,no
2.197225,3.610918,0,0,0,0,no
6.490724,5.010635,1.609438,0,2.674149,1.791759,no
3.091042,2.890372,0.693147,0,3.555348,0,no
2.890372,4.143135,0,0,0,0,no
4.574711,4.007333,3.091042,1.098612,2.827595,0,no
3.970292,2.890372,1.098612,0,4.189655,0,no
2.772589,3.828641,0.693147,0,2.079442,0,no
5.505332,4.51086,1.098612,0,2.890372,1.098612,no
3.135494,3.091042,1.098612,0,3.496508,0,no
3.988984,2.890372,0.693147,0,2.484907,0,no
6.393591,5.351858,0.693147,0,3.218876,1.386294,no
3.850148,2.890372,1.098612,0,4.189655,0,no
3.637586,4.025352,0.693147,0,2.079442,0,no
4.615121,3.526361,1.791759,1.098612,2.379546,0.693147,no
4.382027,3.555348,0,0,0,0,no
3.850148,3.178054,0.693147,0,2.564949,0,no
2.302585,3.091042,0.693147,0,3.465736,0,no
3.295837,3.295837,0.693147,0,3.367296,0,no
2.564949,3.091042,1.098612,0,3.198673,0,no
3.951244,2.890372,1.098612,0.693147,3.921973,0,no
5.141664,3.135494,1.098612,0,2.917771,0.693147,no
2.564949,3.091042,1.098612,0,3.198673,0,no
3.091042,3.258097,1.386294,0,3.721669,0,no
1.609438,3.218876,0,0,0,0,no
2.890372,3.850148,0.693147,0,3.555348,0,no
4.934474,4.204693,1.386294,0,3.705409,0,no
2.70805,2.890372,0.693147,0,3.555348,0,no
2.639057,3.73767,0,0,0,0,no
6.086775,3.295837,0,0,0,1.791759,no
1.791759,3.496508,0.693147,0,3.218876,0,no
4.804021,3.044522,1.94591,1.609438,2.268684,0,no
4.59512,3.367296,0,0,0,0,no
1.94591,3.465736,0.693147,0,1.098612,0,no
3.988984,2.890372,1.098612,0,4.189655,0,no
6.059123,4.663439,0,0,0,0.693147,no
1.791759,3.465736,0.693147,0,1.791759,0,no
3.583519,3.044522,0.693147,0,4.204693,0,no
4.820282,4.060443,1.098612,0,2.197225,0,no
3.912023,3.044522,1.386294,0,3.680511,0,no
3.044522,2.890372,0,0,0,0,no
3.178054,3.258097,0.693147,0,3.367296,0,no
5.036953,4.454347,1.94591,1.386294,3.113515,0.693147,no
4.672829,3.135494,0,0,0,0,no
1.609438,2.890372,0.693147,0,3.555348,0,no
3.850148,3.178054,0.693147,0,2.564949,0,no
4.672829,3.091042,0.693147,0,3.465736,0,no
2.397895,3.044522,1.098612,0,4.668145,0,no
1.94591,3.526361,1.098612,0,4.110874,0,no
6.694562,2.944439,0.693147,0,2.079442,2.70805,no
4.70953,4.465908,0.693147,0,2.079442,1.098612,no
1.791759,3.465736,0.693147,0,3.465736,0,no
4.290459,3.89182,0.693147,0,4.744932,0,no
3.465736,2.890372,1.098612,0.693147,2.302585,0,no
3.526361,5.247024,0.693147,0,4.744932,0,no
1.94591,3.912023,1.609438,0,4.047428,0,no
1.94591,3.401197,0.693147,0,3.218876,0,no
3.496508,3.091042,0.693147,0,2.564949,0,no
1.791759,3.465736,0.693147,0,1.791759,0,no
3.970292,3.912023,2.397895,0,2.00148,0,no
1.791759,2.890372,0,0,0,0,no
1.791759,3.295837,0.693147,0,3.367296,0,no
4.060443,3.850148,1.386294,0.693147,2.833213,0,no
3.663562,3.496508,0.693147,0.693147,0.693147,0,no
6.393591,5.351858,0.693147,0,3.218876,1.386294,no
2.944439,3.091042,0,0,0,0,no
3.89182,3.044522,0.693147,0,2.70805,0,no
4.248495,3.78419,1.791759,0,3.440418,0.693147,no
4.70048,3.135494,1.94591,0,3.289645,0.693147,no
3.401197,2.944439,0.693147,0,2.484907,0,no
1.609438,3.218876,0,0,0,0,no
2.944439,4.26268,1.098612,0,2.70805,0,no
4.574711,3.332205,1.098612,0,3.496508,0,no
4.875197,3.610918,1.609438,1.386294,1.178655,0,no
2.302585,3.218876,1.098612,0,4.110874,0,no
5.556828,5.105945,1.098612,0,3.277145,1.098612,no
5.978886,5.370638,3.367296,1.94591,2.341119,0.693147,no
5.068904,4.691348,1.94591,1.098612,3.184974,0,no
